02.10.2017;22:55:00;Monday;03.10.2017;06:00:00;76%;07:05;;;;5551
03.10.2017;21:41:00;Tuesday;04.10.2017;06:25:00;96%;08:44;;;;3729
04.10.2017;22:44:00;Wednesday;05.10.2017;06:05:00;75%;07:20;;;;7101
05.10.2017;21:24:00;Thursday;06.10.2017;04:37:00;76%;07:13;;;;4906
06.10.2017;22:56:00;Friday;07.10.2017;07:44:00;55%;08:47;;;;4507
07.10.2017;21:57:00;Saturday;08.10.2017;08:05:00;71%;10:07;;;;1588
09.10.2017;22:27:00;Sunday;10.10.2017;06:10:00;79%;07:42;;;;3951
10.10.2017;22:23:00;Monday;11.10.2017;06:00:00;80%;07:36;;;;5912
11.10.2017;22:32:00;Tuesday;12.10.2017;06:10:00;71%;07:38;;;;5314
12.10.2017;22:22:00;Wednesday;13.10.2017;06:37:00;79%;08:14;;;;3240
13.10.2017;23:03:00;Thursday;14.10.2017;08:15:00;88%;09:11;;;;356
14.10.2017;22:58:00;Friday;15.10.2017;07:24:00;80%;08:25;;;;388
15.10.2017;22:47:00;Saturday;16.10.2017;05:56:00;69%;07:09;;;;4287
16.10.2017;21:51:00;Sunday;17.10.2017;06:01:00;74%;08:09;;;;7129
17.10.2017;21:41:00;Monday;18.10.2017;06:02:00;78%;08:21;;;;3342
19.10.2017;00:01:00;Tuesday;19.10.2017;06:02:00;60%;06:00;;;;4074
19.10.2017;21:13:00;Wednesday;20.10.2017;06:14:00;100%;09:00;;;;907
21.10.2017;00:05:00;Thursday;21.10.2017;07:57:00;89%;07:51;;;;5899
22.10.2017;00:25:00;Friday;22.10.2017;07:45:00;79%;07:20;;;;71
22.10.2017;21:50:00;Saturday;23.10.2017;06:00:00;82%;08:10;;;;5210
23.10.2017;22:18:00;Sunday;24.10.2017;06:01:00;65%;07:42;;;;6636
24.10.2017;22:15:00;Monday;25.10.2017;06:06:00;83%;07:51;;;;5355
25.10.2017;21:55:00;Tuesday;26.10.2017;06:00:00;65%;08:05;;;;4119
27.10.2017;01:50:00;Wednesday;27.10.2017;06:51:00;59%;05:01;;;;5364
28.10.2017;22:51:00;Thursday;29.10.2017;07:51:00;91%;09:00;;;;1097
29.10.2017;22:26:00;Friday;30.10.2017;06:00:00;78%;07:34;;;;1430
30.10.2017;22:52:00;Saturday;31.10.2017;05:43:00;62%;06:51;;;;7603
31.10.2017;23:29:00;Sunday;01.11.2017;05:02:00;49%;05:33;;;;9304
02.11.2017;21:25:00;Monday;03.11.2017;06:21:00;74%;08:56;;;;5051
03.11.2017;23:23:00;Tuesday;04.11.2017;07:26:00;89%;08:02;;;;787
05.11.2017;22:30:00;Wednesday;06.11.2017;06:05:00;70%;07:35;;;;5504
06.11.2017;22:08:00;Thursday;07.11.2017;05:58:00;75%;07:49;;;;3709
07.11.2017;21:01:00;Friday;08.11.2017;05:45:00;90%;08:43;;;;144
08.11.2017;23:11:00;Saturday;09.11.2017;06:30:00;76%;07:18;;;;6094
09.11.2017;22:04:00;Sunday;10.11.2017;07:15:00;96%;09:11;;;;847
10.11.2017;23:29:00;Monday;11.11.2017;07:21:00;83%;07:51;;;;5919
11.11.2017;23:06:00;Tuesday;12.11.2017;07:18:00;84%;08:11;;;;1751
12.11.2017;23:39:00;Wednesday;13.11.2017;08:30:00;79%;08:50;;;;3789
14.11.2017;21:16:00;Thursday;15.11.2017;06:50:00;93%;09:34;;;;52
15.11.2017;21:23:00;Friday;16.11.2017;06:51:00;85%;09:27;;;;27
16.11.2017;22:33:00;Saturday;17.11.2017;06:07:00;80%;07:34;;;;430
17.11.2017;23:08:00;Sunday;18.11.2017;07:20:00;91%;08:11;;;;3281
19.11.2017;21:58:00;Monday;20.11.2017;06:02:00;82%;08:04;;;;4153
20.11.2017;22:26:00;Tuesday;21.11.2017;06:00:00;86%;07:33;;;;6494
21.11.2017;22:26:00;Wednesday;22.11.2017;05:57:00;68%;07:31;;;;9426
22.11.2017;22:34:00;Thursday;23.11.2017;06:01:00;80%;07:26;;;;7565
23.11.2017;22:56:00;Friday;24.11.2017;06:30:00;80%;07:33;;;;5735
25.11.2017;23:14:00;Saturday;26.11.2017;08:19:00;100%;09:05;;;;5116
26.11.2017;22:10:00;Sunday;27.11.2017;06:05:00;63%;07:55;;;;27
27.11.2017;22:36:00;Monday;28.11.2017;05:58:00;73%;07:22;;;;0
28.11.2017;22:54:00;Tuesday;29.11.2017;06:09:00;80%;07:14;;;;6417
29.11.2017;22:33:00;Wednesday;30.11.2017;06:26:00;83%;07:52;;;;0
30.11.2017;20:54:00;Thursday;01.12.2017;05:55:00;77%;09:01;;;;0
03.12.2017;23:10:00;Friday;04.12.2017;06:15:00;63%;07:05;;;;3400
04.12.2017;21:20:00;Saturday;05.12.2017;05:50:00;70%;08:29;;;;6015
05.12.2017;22:56:00;Sunday;06.12.2017;06:15:00;68%;07:19;;;;3179
06.12.2017;21:56:00;Monday;07.12.2017;05:50:00;63%;07:53;;;;6346
07.12.2017;22:04:00;Tuesday;08.12.2017;06:31:00;82%;08:27;;;;218
09.12.2017;23:39:00;Wednesday;10.12.2017;08:15:00;95%;08:35;;;;0
10.12.2017;22:16:00;Thursday;11.12.2017;06:06:00;70%;07:49;;;;96
11.12.2017;21:47:00;Friday;12.12.2017;05:57:00;68%;08:09;;;;7339
12.12.2017;22:09:00;Saturday;13.12.2017;05:55:00;72%;07:45;;;;6970
14.12.2017;22:47:00;Sunday;15.12.2017;05:51:00;60%;07:04;;;;1566
17.12.2017;21:35:00;Monday;18.12.2017;06:08:00;80%;08:33;;;;5184
18.12.2017;21:39:00;Tuesday;19.12.2017;06:05:00;79%;08:26;;;;75
19.12.2017;22:05:00;Wednesday;20.12.2017;06:25:00;79%;08:20;;;;3088
20.12.2017;21:30:00;Thursday;21.12.2017;05:52:00;59%;08:22;;;;4553
21.12.2017;22:10:00;Friday;22.12.2017;06:55:00;75%;08:44;;;;1306
26.12.2017;21:19:00;Saturday;27.12.2017;07:55:00;97%;10:35;;;;373
29.12.2017;00:06:00;Sunday;29.12.2017;07:57:00;75%;07:50;;;;5168
29.12.2017;22:00:00;Monday;30.12.2017;08:08:00;75%;10:08;;;;61
01.01.2018;21:30:00;Tuesday;02.01.2018;05:56:00;81%;08:25;;;;2544
02.01.2018;22:31:00;Wednesday;03.01.2018;05:48:00;76%;07:17;;;;475
03.01.2018;20:28:00;Thursday;04.01.2018;03:40:00;0%;00:00;;;;47
04.01.2018;22:19:00;Friday;05.01.2018;07:25:00;91%;09:05;;;;5064
06.01.2018;23:13:00;Saturday;07.01.2018;08:00:00;86%;08:46;;;;2101
07.01.2018;22:09:00;Sunday;08.01.2018;06:10:00;83%;08:01;;;;1334
08.01.2018;22:53:00;Monday;09.01.2018;05:45:00;77%;06:51;;;;2262
09.01.2018;22:22:00;Tuesday;10.01.2018;06:23:00;90%;08:01;;;;4529
10.01.2018;21:31:00;Wednesday;11.01.2018;05:10:00;71%;07:38;;;;6224
11.01.2018;21:54:00;Thursday;12.01.2018;05:01:00;70%;07:06;;;;47
12.01.2018;21:50:00;Friday;13.01.2018;07:38:00;70%;09:48;;;;6296
13.01.2018;22:07:00;Saturday;14.01.2018;07:09:00;64%;09:02;;;;2405
14.01.2018;22:02:00;Sunday;15.01.2018;05:50:00;73%;07:48;;;;9237
15.01.2018;22:45:00;Monday;16.01.2018;06:00:00;79%;07:15;;;;2818
16.01.2018;22:09:00;Tuesday;17.01.2018;06:01:00;71%;07:51;;;;5752
17.01.2018;22:45:00;Wednesday;18.01.2018;06:12:00;84%;07:27;;;;6631
18.01.2018;22:46:00;Thursday;19.01.2018;06:48:00;59%;08:02;;;;9516
19.01.2018;22:21:00;Friday;20.01.2018;08:22:00;71%;10:01;;;;4454
20.01.2018;23:44:00;Saturday;21.01.2018;07:01:00;67%;07:17;;;;7253
21.01.2018;22:04:00;Sunday;22.01.2018;06:01:00;84%;07:56;;;;22
22.01.2018;23:15:00;Monday;23.01.2018;06:00:00;66%;06:44;;;;2334
23.01.2018;21:41:00;Tuesday;24.01.2018;06:00:00;73%;08:18;;;;2867
24.01.2018;20:58:00;Wednesday;25.01.2018;06:02:00;84%;09:03;;;;4881
25.01.2018;23:17:00;Thursday;26.01.2018;06:00:00;72%;06:43;;;;2149
26.01.2018;22:13:00;Friday;27.01.2018;07:20:00;92%;09:07;;;;1720
28.01.2018;01:21:00;Saturday;28.01.2018;08:49:00;81%;07:27;;;;6518
28.01.2018;21:30:00;Sunday;29.01.2018;05:00:00;69%;07:29;;;;29
29.01.2018;21:37:00;Monday;30.01.2018;06:01:00;79%;08:23;;;;107
30.01.2018;22:18:00;Tuesday;31.01.2018;06:03:00;77%;07:44;;;;5277
31.01.2018;22:29:00;Wednesday;01.02.2018;06:02:00;72%;07:32;;;;1325
01.02.2018;21:25:00;Thursday;02.02.2018;06:45:00;80%;09:20;;;;3319
03.02.2018;02:20:00;Friday;03.02.2018;07:44:00;65%;05:23;;;;4810
03.02.2018;08:32:00;Saturday;03.02.2018;09:08:00;8%;00:36;;;;166
03.02.2018;22:29:00;Sunday;04.02.2018;07:37:00;96%;09:08;;;;362
04.02.2018;23:09:00;Monday;05.02.2018;06:01:00;72%;06:52;;;;2528
05.02.2018;22:02:00;Tuesday;06.02.2018;06:00:00;78%;07:58;;;;7982
06.02.2018;21:44:00;Wednesday;07.02.2018;06:12:00;82%;08:28;;;;5039
07.02.2018;23:18:00;Thursday;08.02.2018;06:48:00;73%;07:29;;;;2435
08.02.2018;22:41:00;Friday;09.02.2018;06:00:00;93%;07:18;;;;68
09.02.2018;23:07:00;Saturday;10.02.2018;07:26:00;76%;08:18;;;;5598
11.02.2018;22:44:00;Sunday;12.02.2018;07:08:00;91%;08:24;;;;1901
12.02.2018;21:54:00;Monday;13.02.2018;07:02:00;91%;09:08;;;;56
13.02.2018;23:49:00;Tuesday;14.02.2018;07:00:00;81%;07:11;;;;64
14.02.2018;21:24:00;Wednesday;15.02.2018;06:20:00;71%;08:56;;;;3316
15.02.2018;21:36:00;Thursday;16.02.2018;06:50:00;80%;09:13;;;;6555
16.02.2018;22:52:00;Friday;17.02.2018;07:48:00;91%;08:55;;;;2291
Start;;;End;;Sleep quality;Time in bed;Wake up;Sleep Notes;Heart rate;Activity (steps)
